1.0E-4,0.7947043320146768,0.05066500931414365,
2.0E-4,0.9418170872814835,0.05281179401162189,
3.0000000000000003E-4,0.9941176470588234,0.01240108886341943,
4.0E-4,0.9941176470588236,0.012401088863403515,
5.0E-4,0.9970588235294118,0.00930081664754733,
6.000000000000001E-4,1.0,0.0,
7.000000000000001E-4,0.9970588235294118,0.00930081664754733,
8.000000000000001E-4,0.9941176470588236,0.018601633295110578,
9.000000000000002E-4,0.98328173374613,0.025890449600401672,
0.0010000000000000002,0.9451756535947713,0.02709629608313545,
0.0011000000000000003,0.9447170622635018,0.04140757475772066,
0.0012000000000000003,0.9145697577276524,0.038559789957371936,
0.0013000000000000004,0.865356771375078,0.04250837601435416,
0.0014000000000000004,0.8521938641069076,0.0549794683224996,
0.0015000000000000005,0.8185663646698129,0.07280125959186291,
0.0016000000000000005,0.7776072727990887,0.07884602457198095,
0.0017000000000000006,0.7747695842631188,0.04710086283629381,
0.0018000000000000006,0.7328869836222778,0.0767837414552251,
0.0019000000000000006,0.6984713366298938,0.044247902211042335,
