2,0.61875,0.013176156917367872,
3,0.6437499999999999,0.042184284856911426,
4,0.7281249999999999,0.07224392035166638,
5,0.7665441176470588,0.06913437601749198,
6,0.859375,0.07402432501849945,
7,0.85,0.06555055301063553,
8,0.9062500000000001,0.03294039229341762,
9,0.95,0.03952847075210424,
10,0.975,0.024650332429582533,
11,0.9691176470588235,0.03257130703995869,
12,0.9505514705882353,0.050960724548056925,
13,0.9849264705882352,0.02880293048122439,
14,0.984375,0.02209708691207961,
15,0.99375,0.013176156917369746,
16,1.0,0.0,
17,0.9876838235294118,0.02168200066252396,
18,1.0,0.0,
19,1.0,0.0,
20,1.0,0.0,
21,1.0,0.0,
22,1.0,0.0,
23,0.9970588235294118,0.00930081664754733,
24,0.9970588235294118,0.00930081664754733,
